Date,pnl,gross_return,turnover,trade_count,avg_predicted_ev
2023-03-08 00:00:00+00:00,0.00018274938610824,0.00030774938610824,0.5,5,0.0008530178757881089
2023-03-09 00:00:00+00:00,-0.0023938420637447336,-0.0021938420637447336,0.8,3,0.0022206136320254725
2023-03-10 00:00:00+00:00,-0.007710644990337784,-0.00762731165700445,0.33333333333333337,2,0.0009407630233352253
2023-03-13 00:00:00+00:00,-0.006655001145552324,-0.006530001145552324,0.5,4,0.001360588094240626
2023-03-14 00:00:00+00:00,0.0016393641827405798,0.0017393641827405798,0.4,5,0.0010298644063635616
2023-03-15 00:00:00+00:00,0.0020039917238467,0.0021039917238467,0.4,4,0.0009832638784634154
2023-03-16 00:00:00+00:00,0.004662277702674321,0.0048622777026743206,0.8,5,0.002531210369918743
2023-03-17 00:00:00+00:00,-0.00075123867623636,-0.00055123867623636,0.8,5,0.0006594819837824754
2023-03-20 00:00:00+00:00,0.0006255794142535599,0.0007755794142535598,0.6000000000000001,5,0.002590099761420672
2023-03-21 00:00:00+00:00,0.0009378767360722002,0.0010878767360722001,0.6000000000000001,5,0.0013906092868493185
2023-03-22 00:00:00+00:00,-0.0008792901457679143,-0.0006792901457679143,0.8,5,0.0037639791415404688
2023-03-23 00:00:00+00:00,-0.0010851768271021715,-0.0008351768271021714,1.0,3,0.002306742222267432
2023-03-24 00:00:00+00:00,-0.0034778455272033403,-0.0033278455272033403,0.6,5,0.002048495887800029
2023-03-27 00:00:00+00:00,0.0016818042633182397,0.0017818042633182397,0.4,5,0.002215208209944365
2023-03-28 00:00:00+00:00,0.0003216357184953801,0.0005216357184953801,0.8,5,0.0014872722810355856
2023-03-29 00:00:00+00:00,0.0027160048460828003,0.0028660048460828003,0.6000000000000001,5,0.0020669646656547584
2023-03-30 00:00:00+00:00,0.00122551009186398,0.00142551009186398,0.8,5,0.0010785445990642666
2023-03-31 00:00:00+00:00,0.0008953811078541997,0.0010453811078541997,0.6000000000000001,5,0.001685469270183535
2023-04-03 00:00:00+00:00,0.00235278825599624,0.00250278825599624,0.6000000000000001,5,0.0029362891117893403
2023-04-04 00:00:00+00:00,0.0021731365892767997,0.0023731365892767997,0.8,5,0.0003828208972596237
2023-04-05 00:00:00+00:00,-0.0031188500411300497,-0.0029688500411300498,0.6,4,0.0009820826977726355
2023-04-06 00:00:00+00:00,0.00369311513957016,0.00389311513957016,0.8,5,0.0031085531895153973
2023-04-07 00:00:00+00:00,0.0007093264907337801,0.0009593264907337801,1.0,5,0.002776347686404422
2023-04-10 00:00:00+00:00,0.0023917465314271503,0.0025917465314271504,0.8,4,0.0009000017837600804
2023-04-11 00:00:00+00:00,-0.0036929652299443195,-0.0035929652299443197,0.4,5,0.0011265784867904604
2023-04-12 00:00:00+00:00,0.00104292623431056,0.0011929262343105599,0.6000000000000001,5,0.001603194238018296
2023-04-13 00:00:00+00:00,-0.0017494172626824251,-0.0014994172626824251,1.0,4,0.000574752768841825
2023-04-14 00:00:00+00:00,-0.00063418388924744,-0.00048418388924744,0.6,5,0.0013550836836615462
2023-04-17 00:00:00+00:00,-0.0010642538990718,-0.0008142538990718,1.0,5,0.002659340555638942
2023-04-18 00:00:00+00:00,0.0007696295103279715,0.0010196295103279715,1.0,5,0.0009535290319655779
2023-04-19 00:00:00+00:00,0.0061229999853326,0.0063729999853326,1.0,1,0.0005936428482575801
2023-04-20 00:00:00+00:00,8.087408353513994e-05,0.00033087408353513995,1.0,5,0.0007969277526345646
2023-04-21 00:00:00+00:00,0.00210481904225464,0.00230481904225464,0.8,5,0.0005577992756667291
2023-04-24 00:00:00+00:00,0.0032888993128599602,0.00343889931285996,0.6000000000000001,5,0.0016028099878253068
2023-04-25 00:00:00+00:00,-0.00012021549621262501,7.9784503787375e-05,0.8,4,0.0014363294923122793
2023-04-26 00:00:00+00:00,-0.00291595092044102,-0.00271595092044102,0.8,5,0.003266077020468382
2023-04-27 00:00:00+00:00,0.00508553011584868,0.00528553011584868,0.8,5,0.0018767650717067882
2023-04-28 00:00:00+00:00,0.00127102859768426,0.00147102859768426,0.8,5,0.0021479726301229956
2023-05-01 00:00:00+00:00,0.005414409710362299,0.005564409710362299,0.6000000000000001,5,0.0024231998321575855
2023-05-02 00:00:00+00:00,0.00845273831070136,0.00865273831070136,0.8,5,0.0008657512525639012
2023-05-03 00:00:00+00:00,0.00208696631627722,0.00223696631627722,0.6000000000000001,5,0.0008574820193489976
2023-05-04 00:00:00+00:00,0.004075551641759161,0.00427555164175916,0.8,5,0.0009651711336988147
2023-05-05 00:00:00+00:00,0.0018428777299629748,0.002042877729962975,0.8,4,0.000717339125855655
2023-05-08 00:00:00+00:00,-0.00112399466138224,-0.0009739946613822398,0.6,5,0.0021266965615160975
2023-05-09 00:00:00+00:00,-0.00131465989647758,-0.00121465989647758,0.4,5,0.0033095672912757433
2023-05-10 00:00:00+00:00,-0.00471077784041612,-0.00466077784041612,0.2,5,0.0023930624584198317
2023-05-11 00:00:00+00:00,0.00478150477888775,0.00493150477888775,0.6,4,0.0014241994491635968
2023-05-12 00:00:00+00:00,-0.0035502738990171403,-0.00335027389901714,0.8,5,0.0032663830620727084
2023-05-15 00:00:00+00:00,0.006855902766310559,0.006955902766310559,0.4,5,0.00429424519621938
2023-05-16 00:00:00+00:00,8.696831598698006e-05,0.00023696831598698007,0.6000000000000001,5,0.0019013685298733072
2023-05-17 00:00:00+00:00,7.612218039321992e-05,0.00022612218039321993,0.6000000000000001,5,0.0015449072889804154
2023-05-18 00:00:00+00:00,0.0004755559952688999,0.0005755559952688999,0.4,5,0.0012484684915974032
2023-05-19 00:00:00+00:00,0.0014498234353603602,0.0014998234353603601,0.2,5,0.002528726705310969
2023-05-22 00:00:00+00:00,0.00132841288515924,0.00142841288515924,0.4,5,0.0018072826775219967
2023-05-23 00:00:00+00:00,-0.00262196502964044,-0.00247196502964044,0.6000000000000001,5,0.0010627116872862093
2023-05-24 00:00:00+00:00,0.00067881668468258,0.00082881668468258,0.6000000000000001,5,0.0021477131450111197
2023-05-25 00:00:00+00:00,-0.00425344829751548,-0.00405344829751548,0.8,5,0.0026136076610882796
2023-05-26 00:00:00+00:00,0.0034970368861921603,0.00359703688619216,0.4,5,0.002147582119864954
2023-05-29 00:00:00+00:00,-0.00149445246990666,-0.00129445246990666,0.8,5,0.0009268184733783656
2023-05-30 00:00:00+00:00,0.00018540553460614004,0.00033540553460614006,0.6000000000000001,5,0.0020623074226360115
2023-05-31 00:00:00+00:00,-0.0025117067697398797,-0.00241170676973988,0.4,5,0.0011611436921054514
2023-06-01 00:00:00+00:00,0.00040428056210663996,0.00055428056210664,0.6000000000000001,5,0.001280207844040733
2023-06-02 00:00:00+00:00,0.007541130195059482,0.007691130195059482,0.6000000000000001,5,0.001278018234577249
2023-06-05 00:00:00+00:00,-0.00247362155913738,-0.0023736215591373803,0.4,5,0.001467305232248038
2023-06-06 00:00:00+00:00,-0.003084251264752575,-0.002884251264752575,0.8,4,0.0009931710738799735
2023-06-07 00:00:00+00:00,0.0034075782872966,0.0036075782872966,0.8,5,0.0022578295307749134
2023-06-08 00:00:00+00:00,-0.006299720823380099,-0.0060997208233801,0.8,3,0.00029540383258036605
2023-06-09 00:00:00+00:00,-0.000125,0.0,0.5,0,
2023-06-12 00:00:00+00:00,-0.00077529581184408,-0.00065029581184408,0.5,5,0.002578992370822752
2023-06-13 00:00:00+00:00,0.0032178505998243403,0.00331785059982434,0.4,5,0.0013542158713959764
