Date,ret_AUDCAD=X,ret_AUDCHF=X,ret_AUDJPY=X,ret_AUDNZD=X,ret_AUDUSD=X,ret_CADCHF=X,ret_CADJPY=X,ret_EURCAD=X,ret_EURCHF=X,ret_EURGBP=X,ret_EURJPY=X,ret_EURNZD=X,ret_EURUSD=X,ret_GBPCAD=X,ret_GBPCHF=X,ret_GBPJPY=X,ret_GBPUSD=X,ret_NZDCAD=X,ret_NZDCHF=X,ret_NZDJPY=X,ret_NZDUSD=X,ret_USDCAD=X,ret_USDCHF=X,ret_USDJPY=X,vol30_AUDCAD=X,vol30_AUDCHF=X,vol30_AUDJPY=X,vol30_AUDNZD=X,vol30_AUDUSD=X,vol30_CADCHF=X,vol30_CADJPY=X,vol30_EURCAD=X,vol30_EURCHF=X,vol30_EURGBP=X,vol30_EURJPY=X,vol30_EURNZD=X,vol30_EURUSD=X,vol30_GBPCAD=X,vol30_GBPCHF=X,vol30_GBPJPY=X,vol30_GBPUSD=X,vol30_NZDCAD=X,vol30_NZDCHF=X,vol30_NZDJPY=X,vol30_NZDUSD=X,vol30_USDCAD=X,vol30_USDCHF=X,vol30_USDJPY=X,mom5_AUDCAD=X,mom5_AUDCHF=X,mom5_AUDJPY=X,mom5_AUDNZD=X,mom5_AUDUSD=X,mom5_CADCHF=X,mom5_CADJPY=X,mom5_EURCAD=X,mom5_EURCHF=X,mom5_EURGBP=X,mom5_EURJPY=X,mom5_EURNZD=X,mom5_EURUSD=X,mom5_GBPCAD=X,mom5_GBPCHF=X,mom5_GBPJPY=X,mom5_GBPUSD=X,mom5_NZDCAD=X,mom5_NZDCHF=X,mom5_NZDJPY=X,mom5_NZDUSD=X,mom5_USDCAD=X,mom5_USDCHF=X,mom5_USDJPY=X,mom10_AUDCAD=X,mom10_AUDCHF=X,mom10_AUDJPY=X,mom10_AUDNZD=X,mom10_AUDUSD=X,mom10_CADCHF=X,mom10_CADJPY=X,mom10_EURCAD=X,mom10_EURCHF=X,mom10_EURGBP=X,mom10_EURJPY=X,mom10_EURNZD=X,mom10_EURUSD=X,mom10_GBPCAD=X,mom10_GBPCHF=X,mom10_GBPJPY=X,mom10_GBPUSD=X,mom10_NZDCAD=X,mom10_NZDCHF=X,mom10_NZDJPY=X,mom10_NZDUSD=X,mom10_USDCAD=X,mom10_USDCHF=X,mom10_USDJPY=X,corr60_AUDCAD=X,corr60_AUDCHF=X,corr60_AUDJPY=X,corr60_AUDNZD=X,corr60_AUDUSD=X,corr60_CADCHF=X,corr60_CADJPY=X,corr60_EURCAD=X,corr60_EURCHF=X,corr60_EURGBP=X,corr60_EURJPY=X,corr60_EURNZD=X,corr60_EURUSD=X,corr60_GBPCAD=X,corr60_GBPCHF=X,corr60_GBPJPY=X,corr60_GBPUSD=X,corr60_NZDCAD=X,corr60_NZDCHF=X,corr60_NZDJPY=X,corr60_NZDUSD=X,corr60_USDCAD=X,corr60_USDCHF=X,corr60_USDJPY=X,PC1,PC2,PC3
2022-06-01 00:00:00+00:00,-0.0027614573017728933,-0.0003206263967322487,0.005716258296786236,0.004280223477254999,-0.0017504371855586176,0.0027303629016364184,0.008707454319210939,-0.004882439132802507,-0.002211271467094718,-0.000598870730838863,0.0037992683375103198,0.0024139711017357457,-0.003667019593145124,-0.004415069297376284,-0.0019164796378110527,0.0041375849041225266,-0.003018003150741938,-0.007271871634027427,-0.004642385939366445,0.0013357925546175764,-0.006067647886421279,-0.001280874861058795,0.001345288923098202,0.007422425237972874,0.004908248442731476,0.0069837363696188,0.010773479098996173,0.003259350556269006,0.009005591798201266,0.005423228593311057,0.008451801920149153,0.00568472651468791,0.0041636175746436405,0.00511478129457014,0.008482108379912305,0.006290921318523422,0.0061042040781585745,0.005707806126170341,0.006342483825312366,0.009324292483740714,0.007533435433847924,0.004844018483757148,0.006094750608662695,0.009574783068899629,0.008148341334753515,0.005205262288203665,0.0056353610463631435,0.00659594755939232,-0.0033215919163172986,0.010333053648812762,0.026489653285564962,0.00038849282588511447,0.011118528556887441,0.01368686351805315,0.029816930357220883,-0.014329455856395834,-0.0007085646482741376,-0.005201948970429637,0.015475533721929224,-0.010656068061714485,-0.0002254194282226285,-0.009227442108487582,0.0042091941842920255,0.02051528462087049,0.005244167441179476,-0.003589302407541378,0.009979800496602187,0.026130774241143406,0.010749840567048585,-0.01440636274934412,-0.0007084673002181532,0.0153972265072424,0.008397037860531517,-0.013247493504191299,0.015884172975253463,-0.0033543404663935877,0.021072926651273305,-0.021140087456378076,0.007737305555843399,0.004247344952110543,-0.017592967209255038,0.007711938988876954,0.011968609091592697,-0.00721914898657261,0.017503440685497147,-0.0036024259991305208,-0.0256074036646462,0.004168557151292163,0.009924266441762447,0.011518598272340308,-0.010308515280884334,0.019290780214806347,0.024774187490190447,-0.013290477559296715,-0.035102822513320274,-0.005561828156514181,0.12949518885738967,0.22232665789961006,0.29178132083230185,0.0009762750209120883,0.15765260023493738,0.1260504388027578,0.24561117804393046,0.1364083735403053,0.26023741071828754,0.06765499547297049,0.3242464695502927,0.00021140862594557305,0.21889760694958235,0.09523164080728784,0.23997751210743326,0.30799922188594897,0.19446700457203397,0.09190364524192024,0.220833493146648,0.3020834478792321,0.15275959541475692,-0.17355493221092438,-0.008361480209509997,0.17559246679498247,-1.1316985205545251,2.857723842102759,0.5927073974509324
2022-06-02 00:00:00+00:00,0.0009470504754403031,0.0023203174319416098,0.00944077391700926,0.004547651278882903,-0.0012562622213674879,0.001434716929962776,0.00849607725081647,-0.005640015822959754,-0.004135039585627293,0.0019714339852613116,0.002890465423825539,-0.0019331477417980913,-0.007475100550259128,-0.008053450250721905,-0.006345450736613939,0.0008008679128606033,-0.010024150457977443,-0.003743558448803447,-0.0021931265630818486,0.004779924222429344,-0.0058495203023484765,0.0020786950925221204,0.0037241242883924164,0.010708688968735558,0.004909660498823605,0.006956325386046486,0.010933850779130404,0.003350039569247578,0.008874357056552597,0.00531002254380629,0.008599086797166432,0.005726563404421479,0.004216760209052366,0.005118585996902961,0.008452015559074714,0.006308980244406463,0.006159534441150865,0.005806700573323087,0.006410178587014475,0.009282966574082382,0.007637633313679506,0.0048416207961494385,0.006069170149952488,0.009611803380808831,0.008093834831883681,0.004898414904892421,0.00563011358803851,0.006599215113330161,-0.0002861243298599436,0.01328839526775738,0.034820442917760985,0.011659387087154138,0.011807315648233896,0.013653753875375707,0.03513170508423258,-0.015381258671658404,-0.0017729280185713528,0.004653248439743657,0.019763415275979135,-0.003504896212530473,-0.0030410128617313625,-0.02052795003377761,-0.006857968029031464,0.014807878865917168,-0.00821389205628087,-0.011967059606480063,0.0017162516627854396,0.02313547539248262,0.00012316095031617014,-0.012156031123443739,0.0016314685463530779,0.02308920138840076,0.013351665075444052,0.00573433476915125,0.04745816373266454,0.002197838391166315,0.030371912294056003,-0.006855594238041607,0.03459740863559979,2.226881392319857e-05,-0.0077693837040245135,0.005631306480902626,0.03399514149474925,-0.012054280948772034,0.017175280894704666,-0.006275654032047051,-0.013611786026859807,0.02825978677102814,0.011061058111826422,0.011964033159683307,0.0043202437769341295,0.046085793346464676,0.028959669098758523,-0.017135725273745794,-0.0246546079095328,0.01711425138409961,0.1496309591467822,0.25361038560804183,0.32218293298547307,0.021538503778060557,0.16794273157322334,0.15550232962974184,0.2779953830077778,0.14590019765382725,0.28653016350547333,0.07465801696994591,0.35225039522013796,0.0041674584087013295,0.22300735653428475,0.10219249918982042,0.2679230092469287,0.3366933921817907,0.1940848139676911,0.09885289120568376,0.24658669498913927,0.33055123988232915,0.15392752606543264,-0.16632972719616865,0.028884242120030514,0.21919363007432374,-1.2594390703797491,3.493045515075996,-0.6542580361848895
2022-06-03 00:00:00+00:00,0.0047763652665743644,0.006478524742246139,0.011314285404991686,0.0007938892266518977,0.013211055864743693,0.0018528964475899024,0.006095196513584256,0.0017478795071595998,0.003513417335361979,0.0020027731375976132,0.007791535169697994,-0.002882303373393569,0.009054299007338854,0.00023409046572120396,0.0020283591663927125,0.006249038877184532,0.007669037697545761,0.004170812704352211,0.006405661028963838,0.01058392980136258,0.01223857525112404,-0.007568933965580726,-0.005894189912349364,-0.0015689493777077956,0.004988645456972884,0.006990662822959667,0.011050444431326904,0.003305123136951184,0.009030979706352133,0.005281697172932232,0.00861148284978014,0.005587819662417815,0.004216584544365237,0.005117290596246867,0.008568163642540079,0.006219860860319983,0.006404253387318289,0.005704037080446118,0.006417842341768646,0.009375602293703695,0.007810853284566162,0.00493419456140273,0.006192178507871075,0.009796432282028214,0.008351167652887952,0.00488647674549478,0.005682160309989805,0.006592194715623326,0.006831228655644644,0.021600831547320454,0.04570214534038186,0.011557864165372564,0.02369387891400826,0.014920122427246274,0.03862870637910909,-0.014282848516256608,0.0005538691130306736,0.004820348670054486,0.02411643342930425,-0.010266447176265014,0.0016864848586756742,-0.019152685001595893,-0.004250950708594603,0.019427068265552627,-0.0030235968250446055,-0.00453400840613713,0.01082251483489044,0.034168702634543635,0.011959932447598132,-0.01603650251970562,-0.001169072440366077,0.022362136574332503,0.011324649036586698,0.015491163106296058,0.047589043647080054,0.0038613489964321457,0.031797541461223267,0.004421103355811362,0.03586674391396638,-0.0034866203795489437,0.0008553185586431811,0.0070212152219750745,0.03235774696947935,-0.011461648910496391,0.016135532707346037,-0.01043320451006835,-0.005952956064740944,0.02562327909402473,0.009352810659605831,0.007515165307673433,0.01235282620013095,0.04365022814175301,0.027646729593682307,-0.01967819228030923,-0.015277906254484032,0.016186569001984452,0.15236360749634215,0.2503831062931951,0.3221744134337654,0.021540578039914517,0.16419967941143906,0.1454942445154767,0.2778382225460523,0.14720384840419265,0.2827981809199429,0.07420450572003298,0.351084443048165,0.003332783771778548,0.217988392083226,0.10394511748573286,0.26610520014712336,0.33485540321378177,0.18746132336616445,0.10124313310411662,0.2439723129470264,0.3295579600024887,0.15072339851397804,-0.15286386375871353,0.03091855588267198,0.21570094151956956,5.285894333347233,-0.08864314373672526,1.0797230331949823
2022-06-06 00:00:00+00:00,-0.006821302102604926,-0.0028343979899507765,-0.002397098736272696,-0.0008480654749254968,-0.008854322725448283,0.003773955159233733,0.004893818722726984,-0.001221702173262229,0.0026487884890369386,0.004494369886213073,0.0037233065860799996,0.005477236439807687,-0.0023302228184580998,-0.0056393420356941615,-0.0018369315901997085,-0.0008876489498943485,-0.006935991271780434,-0.006244419896552333,-0.0028543223421199637,-0.0015856991819367394,-0.007848092962829123,0.0012005901934185603,0.005021617196954015,0.006054705996788812,0.004979664783943298,0.0063498321237780075,0.010656701068623169,0.0032753323697944747,0.008627901773139556,0.005059768941115871,0.008463532640663959,0.0053731297928893505,0.004246734875334484,0.004640944282299559,0.008591404048317916,0.005872858455721996,0.006405347718586474,0.0057267061095623685,0.006001831187417302,0.009064009655994194,0.007441232910290759,0.004976714300913223,0.005764735549094718,0.00949191377023529,0.008035093349124797,0.0044778367212085215,0.0057430005496637345,0.006670464383025065,-0.004698381087368836,0.011506361902448636,0.03281461170896094,0.010180291611060585,0.005862023495789015,0.015593870676757937,0.03752626158802563,-0.011506228479515657,0.00420447878351839,0.010314480127018105,0.026022402310595716,0.0032827550565596164,-0.0005042262106897399,-0.0217902237544762,-0.00620369985778238,0.0157106241662337,-0.010830602438727188,-0.014810913769520206,0.0007827945573639083,0.022733415939883983,-0.003832684522701746,-0.010968725153448045,0.004593524580752337,0.026529487067012525,0.0018810985532009827,0.006921054175611785,0.04167633184091635,0.0062984849090447215,0.01990948240935303,0.004995701165907751,0.03980177175325661,-0.003461390353352356,0.0015321363151087584,0.015612479867908174,0.036362072964902126,0.0010869948690982456,0.01467234575676614,-0.019047863020823286,-0.014068624727970935,0.020750673226055838,-0.0009411273457453351,-0.004534378954780621,0.00044716812281281326,0.04036173432183965,0.013550902752354266,-0.017884615909811524,-0.013142532473727351,0.021686019385247057,0.14764033850250752,0.24577064951853678,0.31591027075215444,0.023763190364319002,0.15651549851862165,0.14699749466007295,0.2737183438525744,0.1374460982330735,0.27726642105258426,0.06686078741344646,0.34677132897010077,0.001759383681917714,0.21174726304029048,0.09878840239245541,0.2669196664551343,0.3328396323709261,0.18216312884273508,0.09641722801608854,0.24098924004281957,0.3250755736414745,0.14426442539347428,-0.14548690612230825,0.041178712316228626,0.22063474875107533,-2.700682679371069,2.5391141863185256,0.40396645827995964
2022-06-07 00:00:00+00:00,-0.0026328029938363084,0.006280260143370742,0.008870012143799677,0.0014183851453521273,-0.002266989470629255,0.009645171237302241,0.011460049178464438,-0.0035105490882383905,0.006191853312349609,-0.005852523018171574,0.00792212481043375,-4.854788115316033e-05,-0.003234063448417604,0.002243060008845499,0.01191707699273381,0.013692919577927398,0.0024928580117371535,-0.003927268955236013,0.005716420205144124,0.007542134485395202,-0.0036190249740432057,-0.00038939172389418353,0.009350693909750716,0.011176146465886383,0.004867916470306979,0.006391649983971236,0.010381512552702721,0.0029633937754323133,0.008507139414110652,0.005320961285467445,0.008510575564501759,0.005244305337023453,0.0042319539525631795,0.004766648470419171,0.008150053957259039,0.005657898824359474,0.006218037270229553,0.00569013071497817,0.006381072799426782,0.009046243378026366,0.00737075507186645,0.004997043775629032,0.005860277292816381,0.009478305921077604,0.008053947368233847,0.004468799406220688,0.005964145309355447,0.006797891142309102,-0.00649214665619946,0.011924077930875465,0.032944231026314164,0.01019208365321643,-0.0009169557382599502,0.01943710267572507,0.039652595984803085,-0.013506826710103281,0.006007748084026515,0.0020171832600615613,0.026126700327547603,0.003027208545198612,-0.007652107402941102,-0.015630711109225648,0.003846574194501823,0.02399276232220071,-0.009816249171216901,-0.01701630623026701,0.002432246389539705,0.022656081881867962,-0.011145710874518044,-0.005959915264593024,0.013547534405845985,0.03379301729167583,-0.0023349635309172917,0.018750030565972575,0.047241539046792624,0.008099667420989234,0.01395591407397051,0.02179088107136523,0.049546308339718514,-0.01541221559733702,0.00638569707534619,0.004285488954367533,0.03415680621610129,-0.005483786788839096,0.0008763280454797961,-0.01960318227850516,0.0021726867029199515,0.02992014218669148,-0.003512660918027072,-0.010353646914862263,0.011465705832826356,0.03920249014958266,0.005891035952250878,-0.016328592077613557,0.005523300819881279,0.03330790919608795,0.16142313023486357,0.26235275003259195,0.3265283046781229,0.03394202370858005,0.1787648336676575,0.1692262749395325,0.2849799896136051,0.10566197906050369,0.2701854650547354,0.0059415438130545,0.3400131514240582,-0.027302915376508335,0.210046645682472,0.11828099375212285,0.28813432965565217,0.34474973576501894,0.21184077469104223,0.10467431382262057,0.2567140484834927,0.3346788507937979,0.16630840677594377,-0.17660171692968774,0.03324540276392401,0.21356459031229807,2.181766691293462,5.064811094863242,0.9076966228874005
2022-06-08 00:00:00+00:00,0.0009064028112271416,0.0073969708234446485,0.009480319686860028,0.005263384310373612,0.004440941545340471,0.005812358502199189,0.008615767038048894,-0.0030082397263728744,0.002731179054821939,-0.004273706816201067,0.005645607485922355,0.0013949387028147076,0.0006737905923231424,0.0014904424271816596,0.007265495873021055,0.010116662588378844,0.005084876367697944,-0.004287434638386933,0.00152319122393213,0.004319284365045917,-0.0007520509601416925,-0.003455927123207747,0.0022521658149414273,0.005063761979174686,0.0048717362503095715,0.006508979737330283,0.010314126741660917,0.003073887668765714,0.008498229135526897,0.005370261037661064,0.008349843440679173,0.005263875344117132,0.004217739749388586,0.0047360503986532574,0.007893929702833194,0.005658658111911639,0.006094882612158531,0.0055959292347685695,0.006328566035272264,0.008639545508689948,0.0070939072245952564,0.005031051767714475,0.005856015203639147,0.00927796794629627,0.007978193501014188,0.004357166512215346,0.0059345464062281654,0.006769834896956536,-0.002824286543199425,0.019641675151052362,0.036708292416387955,0.011175244486335043,0.005274422992639138,0.02251909827628784,0.03956090870364104,-0.011632627303673648,0.010950198605943172,-0.0016576528253006428,0.027973039475959638,0.002008176146277574,-0.003311297217472836,-0.009725199384667704,0.01302854970533393,0.02997184000645703,-0.0017133696527770192,-0.014031869234626515,0.00859782355283828,0.025639573692296302,-0.005830113948238458,-0.008134967526741976,0.01445441129768921,0.03143435403287764,-0.006145878459516724,0.029974728799865125,0.06319794570195292,0.011563737312220157,0.01639295154952658,0.03620596179434099,0.06937783906086192,-0.025962083160069482,0.010241633957669034,-0.00685960179573028,0.04344857319788886,-0.008647891915436912,-0.0035367166456954646,-0.018952641493155287,0.017237743889625956,0.05048712462732752,0.0035307977884024566,-0.017621171642167893,0.018577624049440467,0.05177034793343971,0.004919726618810127,-0.022541330276086097,0.013745943997471057,0.046831580540120044,0.17711639761423192,0.2694574219862674,0.34183837332184014,0.05918858300786719,0.19039347691911396,0.1635639925428549,0.30082516903413004,0.1198234828748928,0.28029787556424307,0.009394788612608548,0.3551828395001946,-0.013598463203270617,0.22381426511439995,0.13697444867165393,0.299101390317774,0.361153551746013,0.22423552121264506,0.10185664792659614,0.2519341611242242,0.34750433740217845,0.16406326460154955,-0.1744055434940489,0.031401126983971184,0.2371913188645071,2.4905133901920307,2.858468788420211,0.9930498665975491
2022-06-09 00:00:00+00:00,-0.0033310690898543244,0.0006968180620494646,0.007116407180077999,0.0008791937052640142,-0.0047355834557598064,0.0040357526366785745,0.01042126534287835,0.003327882239917812,0.007377051596033787,0.005514833572875438,0.013740132025042762,0.008010752378027508,0.0017775409484932225,-0.002709821173672189,0.0013375437598727724,0.008106950676702418,-0.0037439970272247214,-0.004318203386429076,-0.0002854157756954634,0.006080471698651557,-0.005725543299323954,0.0012277010355612739,0.0054806381256256205,0.01184547197215835,0.0048973285901612335,0.006475403304791617,0.01032659741706982,0.003054520146017748,0.00852966909929705,0.005304248952680281,0.008414330993807999,0.005125158742369443,0.004373599804864564,0.004729247367404344,0.008195256416477578,0.0057619280945956945,0.005883289936652821,0.005596466270815755,0.00630767359389174,0.008694944362521474,0.0071006305948963285,0.005027041373040827,0.005847667496254835,0.009312097734370426,0.007991551125991155,0.004364997720312064,0.005894954677888759,0.006904741396948196,-0.007102406108494053,0.018018175781160217,0.034383925679456695,0.007506786912716154,0.0017951017582468198,0.02512013398300364,0.04148609679570292,-0.002664729240796082,0.022462289787604253,0.0018857467623134838,0.03882270607717686,0.011952076266103173,0.005941344281279515,-0.004381570307617988,0.020711544201820642,0.037277922770298844,0.0045667837779757026,-0.014606514172252144,0.010505534340224665,0.026940121168518516,-0.0057061369452139354,-0.008985961583702823,0.016210925134922415,0.032571137036300435,-0.007388530438353996,0.0313065710489176,0.06920436859721768,0.019166173999870292,0.013602417406480716,0.03877388785837935,0.0766178018799355,-0.018045987912454486,0.0206893617690329,0.006538995202057141,0.058586121353155995,0.0084471800535727,0.002900331419548152,-0.024909520341395597,0.013853576172789178,0.05208580163621601,-0.0036471082783051667,-0.026573573778732207,0.012221786003010104,0.050075596561001134,-0.005582975994897765,-0.021141992707146562,0.017842393681275492,0.055660338424701195,0.17537254236695277,0.27019764524263484,0.3475006229976575,0.05200598480736183,0.1953806275002488,0.17556615719123964,0.31077496678249006,0.11687704872423336,0.28350375049961934,-0.004308440796647124,0.36063603758759294,-0.01490923409749348,0.22893512711730787,0.14652821157441615,0.30713001712578925,0.3635248428670474,0.23515745194104218,0.10239504013330722,0.2559900066381992,0.35390361108819174,0.17278170745474852,-0.18454276266410966,0.02956975690652845,0.24916921198843744,-0.03257251465506645,3.7466455332056303,2.9717131100445506
2022-06-10 00:00:00+00:00,-0.0005765761162195987,-0.01070580805564103,-0.01269949501469636,-0.00327750874023415,-0.012363152372508623,-0.010068341422497379,-0.011819033213252617,0.002553556966163162,-0.00757879171399977,-0.005408940823617675,-0.009344639703488866,-0.00012027947861659172,-0.009228133182818801,0.008359684812324741,-0.0017457647622792505,-0.003946967656242251,-0.0037800138430522656,0.0027411177166893896,-0.0073694641744264655,-0.009093867549358592,-0.009044588235324558,0.011934523323712753,0.0015924875788680473,-8.922073863626423e-05,0.004860938826583422,0.006797700703593196,0.010294533480646422,0.003023040119284637,0.008826806936412232,0.005644491845221082,0.008146608209962389,0.005028962779828433,0.004617432335466011,0.004847996123750539,0.008146737254341155,0.0057570271144577224,0.0060725899951454545,0.005701081839672307,0.006289536782173676,0.008506007221144895,0.007040115966530507,0.004895657598985862,0.005948940472801305,0.009290169658176391,0.008041955167004115,0.004935916238290471,0.005876704499545477,0.006103878736637431,-0.012455347491288016,0.0008338429832730476,0.010370145259768648,0.0034353889458301062,-0.023779106479005496,0.013198896112916358,0.023571867068866048,-0.00185905178179252,0.011370080738242503,-0.005525967198901804,0.02168653120399,0.01471410016088015,-0.01234108790887814,0.0037440240389855495,0.01693742027314868,0.02708191623687206,-0.006882267762622324,-0.016036209159914966,-0.003269590863165639,0.007262323817797345,-0.026989300431662533,0.010517495705590657,0.023697602626139826,0.034050865675371966,-0.005624118835643371,0.0224346745305935,0.05607229060015051,0.01499325311120267,-8.522756499723672e-05,0.028119018540162632,0.06220057344797514,-0.016141900298049128,0.011923949851273177,-0.0007056185288473182,0.04580296463329425,0.004447652984615136,-0.010654603050202466,-0.015408660962610343,0.012686469564554076,0.04650898450242469,-0.00990586458766693,-0.020570217566052096,0.007552923971724801,0.04143102645234098,-0.015029367984064401,-0.005519006814114963,0.02252853018577375,0.05641300224970447,0.17407431021013725,0.268942770828871,0.34647357494452174,0.05466858748632382,0.19435950044828718,0.17109814146803431,0.3070027067922073,0.11503225748399659,0.28207481447181904,-0.007735379923460311,0.35918027077195974,-0.01253646214306224,0.2259180550052478,0.1514372857511537,0.3067540438739925,0.3619972906753566,0.23966961817565344,0.09888277848353709,0.25582315542987866,0.35460407614519146,0.169921172356318,-0.18502383770012945,0.02654407027984762,0.24439171741201124,-4.613261487501843,-2.6355638093245903,-0.531612846964224
2022-06-13 00:00:00+00:00,-0.0039229748194035685,-0.0022010634850518906,-0.008147955403225104,-0.003718894601697123,-0.011321162912636573,0.0016441467382143915,-0.004537181944911595,-0.004852879709876579,-0.0031170252881593946,0.005303619325812359,-0.009326598824258348,-0.0047437057024526386,-0.012242980524506557,-0.010197996449544833,-0.008511034902525888,-0.014602950542170312,-0.017609033412785552,-0.00014428336012684007,0.001500606647022451,-0.004706878990099916,-0.007608241823566064,0.007443094363838304,0.00918853281854636,0.0029416740001995123,0.004898468717961992,0.006745537204125467,0.010150645516387117,0.0031152147148779353,0.008999300111227482,0.005634699368314408,0.007947965300907764,0.004918521860830114,0.00458568640383166,0.004802545890522158,0.008339635364395177,0.005649495982160573,0.006468766233008163,0.005450361098937614,0.006149681335719381,0.008960265563672506,0.007545401607342128,0.00489343507651741,0.005912479244650071,0.009058717102398904,0.008091489510041138,0.005082785670845416,0.006085858272564395,0.005966225854469179,-0.009557020208086658,0.0014671774881719335,0.00461928859281624,0.00056455981905848,-0.026245946666193787,0.011069087691897017,0.01414086640122747,-0.0054902293184068696,0.00560426696104617,-0.004716717759302519,0.008636625793651653,0.004493158018619825,-0.022253845614926597,-0.0008146303748651218,0.0102633169608225,0.013366614644596098,-0.017555309903627442,-0.009936072623489473,0.0010853381259767758,0.004141144009634168,-0.026749449292399474,0.0167599998760104,0.027864518247732173,0.030937833678782667,-0.014255401295455494,0.01297353939062057,0.03743390030177718,0.010744851430119065,-0.020383923170404772,0.026662958368654954,0.0516671279892531,-0.016996457797922526,0.00980874574456456,0.005597762367715586,0.03465902810424737,0.007775913075179441,-0.022758071825616337,-0.022604854129341323,0.00405961710304012,0.029077238810829797,-0.02838591234235463,-0.02474698639300968,0.0018681326833406842,0.02687455994951815,-0.03058213381510122,0.005791274722562356,0.03245804282848451,0.05746732074579519,0.16082517833362034,0.25719192148176784,0.3278473190456903,0.0891384525160155,0.18232971206865106,0.1669786874279763,0.28220007473199116,0.08221127081077922,0.2568252737616585,-0.0374857971261348,0.3339709387704666,-0.018280688805458956,0.19710712173459105,0.12927733820608617,0.2874993480243327,0.3423943032487897,0.22021774747789813,0.06482833914533606,0.2245426378174639,0.33036276783059426,0.14036803047311228,-0.1817590229425299,0.023968966642544685,0.22219559758110008,-4.783858700147509,1.5059935512282638,-4.291699082805716
2022-06-14 00:00:00+00:00,-0.004094888461940713,-0.003664793596489968,-0.015273712745401902,-0.0018937123169231879,-0.010986158495435328,0.00014231873947817553,-0.011669235215072682,0.0001042540724192631,0.00015413558908702885,0.003434661982080839,-0.011472448060894536,0.00279349027477116,-0.007159954992260104,-0.0034566167710693985,-0.0033158460036342707,-0.015132202279784401,-0.01065897874832078,-0.0027081243670944444,-0.002491588149363344,-0.014183833679103586,-0.009812551610751952,0.007194187826220055,0.007265495559254306,-0.00437847446330597,0.004945277083580484,0.006773107125898596,0.01056999530317783,0.0031425899107546526,0.009207406490720377,0.00562912658021557,0.00829001890741032,0.004917125890322449,0.0045825110401992225,0.004803558698861545,0.008637752109263219,0.005663471003229033,0.006581534472144238,0.005429863245678576,0.006163156611869266,0.00934687032514833,0.007701711569835899,0.00490625237468115,0.0059139142301251465,0.009446796543430837,0.008259737574631288,0.005248541196174397,0.006183108850867311,0.006052725537181751,-0.011019105676191063,-0.008477876251688776,-0.01952443629638534,-0.0027475376432168352,-0.03496511569099986,0.0015662351940729513,-0.00898841799230965,-0.001875426157749216,-0.00043345076221640993,0.004570467240949894,-0.010757947077676633,0.007335196174544145,-0.026179737158769097,-0.006514307154780019,-0.004969606035545582,-0.015458507213115702,-0.030707146663685375,-0.008716928035347904,-0.007122670228530692,-0.01758482415486462,-0.03294297592910822,0.02434357942612464,0.02577931989723576,0.015383212749590314,-0.017511252332390523,0.003446201679186689,0.013419794729928824,0.007444546009999595,-0.03588207142925981,0.021003337869798022,0.030664177992493435,-0.015382252867852497,0.005574297321810105,0.006587650501011455,0.01536875324987097,0.010362404719742757,-0.0338318445617102,-0.022145018264005667,-0.001123031841043759,0.00853425510908501,-0.040523395834902276,-0.025733234265614913,-0.004690423838990987,0.005071257727003342,-0.044088686803626265,0.018383664161531615,0.03932685430308175,0.049176230041266145,0.16002262727132058,0.25339365859838286,0.31787185706791243,0.08928692246008169,0.1826660930631942,0.16440535416882113,0.27041763941079705,0.07988232564350574,0.2548631882966905,-0.0357972589302932,0.328365039390996,-0.01917519009525765,0.19320418588293248,0.10864931685938102,0.26512181252310557,0.33621949696585984,0.2066253332380048,0.06366322788795917,0.22059216439725243,0.31701924101460743,0.13925369258222584,-0.18132802351278085,0.02389113240183258,0.2136825124685153,-5.230200035722937,-0.8085894421665125,-3.0219349108759572
