Date,pnl,gross_return,turnover,trade_count,avg_predicted_ev
2022-09-21 00:00:00+00:00,-0.007690871823117267,-0.007565871823117267,0.5,3,0.00273996776632973
2022-09-22 00:00:00+00:00,0.0015846233720302,0.0017512900386968666,0.6666666666666666,3,0.0035141008967632097
2022-09-23 00:00:00+00:00,0.0036496762733682665,0.0038996762733682667,1.0,3,0.0020041142369376834
2022-09-26 00:00:00+00:00,-0.000125,0.0,0.5,0,
2022-09-27 00:00:00+00:00,-0.004397957481025367,-0.004272957481025367,0.5,3,0.004316474266027788
2022-09-28 00:00:00+00:00,0.006268591634732733,0.006351924968066067,0.3333333333333333,3,0.003192925687986481
2022-09-29 00:00:00+00:00,0.014316116087235698,0.014482782753902365,0.6666666666666666,3,0.0022898282011139717
2022-09-30 00:00:00+00:00,0.0005246526790925176,0.0005246526790925176,0.0,3,0.0011715961378889284
2022-10-03 00:00:00+00:00,0.0105597255320539,0.0108097255320539,1.0,3,0.004046825333361717
2022-10-04 00:00:00+00:00,0.008992606629190533,0.009242606629190533,1.0,3,0.0017250301500090518
2022-10-19 00:00:00+00:00,-0.0007137130304330668,-0.0005470463637664002,0.6666666666666666,3,0.002778819544480939
2022-10-20 00:00:00+00:00,0.0011437153471758822,0.0012270486805092155,0.3333333333333333,3,0.0032113643394776586
2022-10-21 00:00:00+00:00,-0.003139590485095433,-0.0030562571517620996,0.3333333333333333,3,0.0015425173382421662
2022-10-24 00:00:00+00:00,0.008600132337848067,0.0086834656711814,0.3333333333333333,3,0.005353877011686655
2022-10-25 00:00:00+00:00,0.002968760472827267,0.0032187604728272667,1.0,3,0.006971183356235626
2022-10-26 00:00:00+00:00,-0.0048964122999788666,-0.0047297456333122,0.6666666666666666,3,0.0008114111661874475
2022-10-27 00:00:00+00:00,-0.005151323405737167,-0.0050679900724038334,0.3333333333333333,3,0.0032270645628089552
2022-10-28 00:00:00+00:00,0.0032662983984315997,0.0032662983984315997,0.0,3,0.0018709290987279801
